anio,semana_epi,casos,temp_media_c_lag1,temp_media_c_lag2,temp_media_c_lag3,temp_media_c_lag4,precipitacion_mm_lag1,precipitacion_mm_lag2,precipitacion_mm_lag3,precipitacion_mm_lag4,humedad_media_pct_lag1,humedad_media_pct_lag2,humedad_media_pct_lag3,humedad_media_pct_lag4,casos_lag1,casos_lag2,casos_lag4
2017,3,39,20.72857143,21.35714286,21.22857143,20.3,60.3,61.3,46.1,152.6,86.14285714,85.71428571,85.28571429,87.57142857,32,31,15
2017,4,34,20.65714286,20.72857143,21.35714286,21.22857143,74.3,60.3,61.3,46.1,86.14285714,86.14285714,85.71428571,85.28571429,39,32,25
2017,5,23,21.27142857,20.65714286,20.72857143,21.35714286,71.4,74.3,60.3,61.3,81.28571429,86.14285714,86.14285714,85.71428571,34,39,31
2017,6,25,21.71428571,21.27142857,20.65714286,20.72857143,88,71.4,74.3,60.3,82.71428571,81.28571429,86.14285714,86.14285714,23,34,32
2017,7,17,22.14285714,21.71428571,21.27142857,20.65714286,37.9,88,71.4,74.3,82.85714286,82.71428571,81.28571429,86.14285714,25,23,39
2017,8,21,21.52857143,22.14285714,21.71428571,21.27142857,12.2,37.9,88,71.4,79,82.85714286,82.71428571,81.28571429,17,25,34
2017,9,26,21.38571429,21.52857143,22.14285714,21.71428571,30.4,12.2,37.9,88,80.57142857,79,82.85714286,82.71428571,21,17,23
2017,10,10,21.34285714,21.38571429,21.52857143,22.14285714,30.1,30.4,12.2,37.9,81.42857143,80.57142857,79,82.85714286,26,21,25
2017,11,20,21.1,21.34285714,21.38571429,21.52857143,114.6,30.1,30.4,12.2,86.85714286,81.42857143,80.57142857,79,10,26,17
2017,12,12,21.1,21.1,21.34285714,21.38571429,33.8,114.6,30.1,30.4,83.42857143,86.85714286,81.42857143,80.57142857,20,10,21
2017,13,15,21.4,21.1,21.1,21.34285714,49.6,33.8,114.6,30.1,84.85714286,83.42857143,86.85714286,81.42857143,12,20,26
2017,14,9,21.44285714,21.4,21.1,21.1,63.2,49.6,33.8,114.6,83.42857143,84.85714286,83.42857143,86.85714286,15,12,10
2017,15,15,22,21.44285714,21.4,21.1,78.6,63.2,49.6,33.8,84.28571429,83.42857143,84.85714286,83.42857143,9,15,20
2017,16,14,22.11428571,22,21.44285714,21.4,94.2,78.6,63.2,49.6,81.42857143,84.28571429,83.42857143,84.85714286,15,9,12
2017,17,14,21.72857143,22.11428571,22,21.44285714,88.7,94.2,78.6,63.2,85.42857143,81.42857143,84.28571429,83.42857143,14,15,15
2017,18,12,21.74285714,21.72857143,22.11428571,22,100.6,88.7,94.2,78.6,84.85714286,85.42857143,81.42857143,84.28571429,14,14,9
2017,19,11,21.25714286,21.74285714,21.72857143,22.11428571,104.7,100.6,88.7,94.2,86.14285714,84.85714286,85.42857143,81.42857143,12,14,15
2017,20,13,21.1,21.25714286,21.74285714,21.72857143,69.6,104.7,100.6,88.7,87.57142857,86.14285714,84.85714286,85.42857143,11,12,14
2017,21,17,21.64285714,21.1,21.25714286,21.74285714,109,69.6,104.7,100.6,85,87.57142857,86.14285714,84.85714286,13,11,14
2017,22,13,22.31428571,21.64285714,21.1,21.25714286,62.9,109,69.6,104.7,81.85714286,85,87.57142857,86.14285714,17,13,12
2017,23,19,22.01428571,22.31428571,21.64285714,21.1,76.4,62.9,109,69.6,82.71428571,81.85714286,85,87.57142857,13,17,11
2017,24,12,21.54285714,22.01428571,22.31428571,21.64285714,84.1,76.4,62.9,109,86.28571429,82.71428571,81.85714286,85,19,13,13
2017,25,11,21.05714286,21.54285714,22.01428571,22.31428571,53.2,84.1,76.4,62.9,85.14285714,86.28571429,82.71428571,81.85714286,12,19,17
2017,26,9,21.21428571,21.05714286,21.54285714,22.01428571,67.5,53.2,84.1,76.4,85.14285714,85.14285714,86.28571429,82.71428571,11,12,13
2017,27,18,21.52857143,21.21428571,21.05714286,21.54285714,67.2,67.5,53.2,84.1,83.14285714,85.14285714,85.14285714,86.28571429,9,11,19
2017,28,12,21.95714286,21.52857143,21.21428571,21.05714286,51.7,67.2,67.5,53.2,80.71428571,83.14285714,85.14285714,85.14285714,18,9,12
2017,29,10,21.5,21.95714286,21.52857143,21.21428571,58.2,51.7,67.2,67.5,82.57142857,80.71428571,83.14285714,85.14285714,12,18,11
2017,30,8,21.74285714,21.5,21.95714286,21.52857143,84.8,58.2,51.7,67.2,82.42857143,82.57142857,80.71428571,83.14285714,10,12,9
2017,31,14,21.94285714,21.74285714,21.5,21.95714286,66.7,84.8,58.2,51.7,81.57142857,82.42857143,82.57142857,80.71428571,8,10,18
2017,32,8,21.81428571,21.94285714,21.74285714,21.5,53.5,66.7,84.8,58.2,80.14285714,81.57142857,82.42857143,82.57142857,14,8,12
2017,33,6,21.6,21.81428571,21.94285714,21.74285714,89.7,53.5,66.7,84.8,83.57142857,80.14285714,81.57142857,82.42857143,8,14,10
2017,34,8,21.57142857,21.6,21.81428571,21.94285714,52.2,89.7,53.5,66.7,83.71428571,83.57142857,80.14285714,81.57142857,6,8,8
2017,35,7,21.57142857,21.57142857,21.6,21.81428571,42.5,52.2,89.7,53.5,81.14285714,83.71428571,83.57142857,80.14285714,8,6,14
2017,36,3,21.84285714,21.57142857,21.57142857,21.6,40.5,42.5,52.2,89.7,80.14285714,81.14285714,83.71428571,83.57142857,7,8,8
2017,37,4,21.64285714,21.84285714,21.57142857,21.57142857,48.3,40.5,42.5,52.2,82.57142857,80.14285714,81.14285714,83.71428571,3,7,6
2017,38,7,21.92857143,21.64285714,21.84285714,21.57142857,66.2,48.3,40.5,42.5,83.42857143,82.57142857,80.14285714,81.14285714,4,3,8
2017,39,3,22.3,21.92857143,21.64285714,21.84285714,80.9,66.2,48.3,40.5,82.28571429,83.42857143,82.57142857,80.14285714,7,4,7
2017,40,3,21.61428571,22.3,21.92857143,21.64285714,49.7,80.9,66.2,48.3,82.14285714,82.28571429,83.42857143,82.57142857,3,7,3
2017,41,3,20.81428571,21.61428571,22.3,21.92857143,56.7,49.7,80.9,66.2,86.57142857,82.14285714,82.28571429,83.42857143,3,3,4
2017,42,4,21.54285714,20.81428571,21.61428571,22.3,67.5,56.7,49.7,80.9,85,86.57142857,82.14285714,82.28571429,3,3,7
2017,43,6,22.31428571,21.54285714,20.81428571,21.61428571,43.5,67.5,56.7,49.7,82.71428571,85,86.57142857,82.14285714,4,3,3
2017,44,5,20.98571429,22.31428571,21.54285714,20.81428571,57.7,43.5,67.5,56.7,85.85714286,82.71428571,85,86.57142857,6,4,3
2017,45,4,21.2,20.98571429,22.31428571,21.54285714,57.9,57.7,43.5,67.5,85.28571429,85.85714286,82.71428571,85,5,6,3
2017,46,6,21.62857143,21.2,20.98571429,22.31428571,33.4,57.9,57.7,43.5,84,85.28571429,85.85714286,82.71428571,4,5,4
2017,47,6,20.8,21.62857143,21.2,20.98571429,141.8,33.4,57.9,57.7,88.14285714,84,85.28571429,85.85714286,6,4,6
2017,48,16,21.22857143,20.8,21.62857143,21.2,15.8,141.8,33.4,57.9,84,88.14285714,84,85.28571429,6,6,5
2017,49,3,21.54285714,21.22857143,20.8,21.62857143,93.6,15.8,141.8,33.4,86.42857143,84,88.14285714,84,16,6,4
2017,50,9,21.61428571,21.54285714,21.22857143,20.8,64.6,93.6,15.8,141.8,84.71428571,86.42857143,84,88.14285714,3,16,6
2017,51,2,21.44285714,21.61428571,21.54285714,21.22857143,68.7,64.6,93.6,15.8,84.57142857,84.71428571,86.42857143,84,9,3,6
2017,52,2,21.57142857,21.44285714,21.61428571,21.54285714,17.9,68.7,64.6,93.6,85,84.57142857,84.71428571,86.42857143,2,9,16
2018,1,9,20.54285714,21.57142857,21.44285714,21.61428571,64.8,17.9,68.7,64.6,87.57142857,85,84.57142857,84.71428571,2,2,3
2018,2,9,20.9,20.54285714,21.57142857,21.44285714,60.1,64.8,17.9,68.7,85.71428571,87.57142857,85,84.57142857,9,2,9
2018,3,9,20.54285714,20.9,20.54285714,21.57142857,78.6,60.1,64.8,17.9,86.42857143,85.71428571,87.57142857,85,9,9,2
2018,4,2,20.52857143,20.54285714,20.9,20.54285714,78.7,78.6,60.1,64.8,86.28571429,86.42857143,85.71428571,87.57142857,9,9,2
2018,5,3,21.17142857,20.52857143,20.54285714,20.9,25.8,78.7,78.6,60.1,84,86.28571429,86.42857143,85.71428571,2,9,9
2018,6,4,21.7,21.17142857,20.52857143,20.54285714,43.2,25.8,78.7,78.6,85.57142857,84,86.28571429,86.42857143,3,2,9
2018,7,5,21.64285714,21.7,21.17142857,20.52857143,31.3,43.2,25.8,78.7,85.85714286,85.57142857,84,86.28571429,4,3,9
2018,8,1,21.47142857,21.64285714,21.7,21.17142857,35.3,31.3,43.2,25.8,85.14285714,85.85714286,85.57142857,84,5,4,2
2018,9,4,20.94285714,21.47142857,21.64285714,21.7,20.8,35.3,31.3,43.2,82.42857143,85.14285714,85.85714286,85.57142857,1,5,3
2018,10,7,21.24285714,20.94285714,21.47142857,21.64285714,40.5,20.8,35.3,31.3,81.28571429,82.42857143,85.14285714,85.85714286,4,1,4
2018,11,12,22,21.24285714,20.94285714,21.47142857,44.5,40.5,20.8,35.3,81.42857143,81.28571429,82.42857143,85.14285714,7,4,5
2018,12,5,22.1,22,21.24285714,20.94285714,21.7,44.5,40.5,20.8,82.28571429,81.42857143,81.28571429,82.42857143,12,7,1
2018,13,7,21.48571429,22.1,22,21.24285714,90.4,21.7,44.5,40.5,85.57142857,82.28571429,81.42857143,81.28571429,5,12,4
2018,14,3,21.32857143,21.48571429,22.1,22,108.5,90.4,21.7,44.5,86.85714286,85.57142857,82.28571429,81.42857143,7,5,7
2018,15,10,21.12857143,21.32857143,21.48571429,22.1,74.3,108.5,90.4,21.7,84.71428571,86.85714286,85.57142857,82.28571429,3,7,12
2018,16,6,21.01428571,21.12857143,21.32857143,21.48571429,52.1,74.3,108.5,90.4,86.14285714,84.71428571,86.85714286,85.57142857,10,3,5
2018,17,13,21.55714286,21.01428571,21.12857143,21.32857143,69.4,52.1,74.3,108.5,83.42857143,86.14285714,84.71428571,86.85714286,6,10,7
2018,18,5,20.88571429,21.55714286,21.01428571,21.12857143,87.1,69.4,52.1,74.3,88.28571429,83.42857143,86.14285714,84.71428571,13,6,3
2018,19,9,21.64285714,20.88571429,21.55714286,21.01428571,39.5,87.1,69.4,52.1,83.42857143,88.28571429,83.42857143,86.14285714,5,13,10
2018,20,7,20.8,21.64285714,20.88571429,21.55714286,73.6,39.5,87.1,69.4,87.28571429,83.42857143,88.28571429,83.42857143,9,5,6
2018,21,11,21.2,20.8,21.64285714,20.88571429,74.8,73.6,39.5,87.1,85,87.28571429,83.42857143,88.28571429,7,9,13
2018,22,4,20.95714286,21.2,20.8,21.64285714,108.8,74.8,73.6,39.5,86.85714286,85,87.28571429,83.42857143,11,7,5
2018,23,7,21.45714286,20.95714286,21.2,20.8,81.6,108.8,74.8,73.6,84.71428571,86.85714286,85,87.28571429,4,11,9
2018,24,16,21.41428571,21.45714286,20.95714286,21.2,112.8,81.6,108.8,74.8,87.71428571,84.71428571,86.85714286,85,7,4,7
2018,25,10,21.52857143,21.41428571,21.45714286,20.95714286,105.5,112.8,81.6,108.8,85,87.71428571,84.71428571,86.85714286,16,7,11
2018,26,5,21.04285714,21.52857143,21.41428571,21.45714286,73.9,105.5,112.8,81.6,84.28571429,85,87.71428571,84.71428571,10,16,4
2018,27,8,20.38571429,21.04285714,21.52857143,21.41428571,151.6,73.9,105.5,112.8,88.28571429,84.28571429,85,87.71428571,5,10,7
2018,28,2,21.17142857,20.38571429,21.04285714,21.52857143,61.9,151.6,73.9,105.5,84.14285714,88.28571429,84.28571429,85,8,5,16
2018,29,4,21.88571429,21.17142857,20.38571429,21.04285714,41.9,61.9,151.6,73.9,81.28571429,84.14285714,88.28571429,84.28571429,2,8,10
2018,30,8,21.58571429,21.88571429,21.17142857,20.38571429,149.7,41.9,61.9,151.6,84,81.28571429,84.14285714,88.28571429,4,2,5
2018,31,8,20.87142857,21.58571429,21.88571429,21.17142857,142.7,149.7,41.9,61.9,87.57142857,84,81.28571429,84.14285714,8,4,8
2018,32,6,20.9,20.87142857,21.58571429,21.88571429,107.2,142.7,149.7,41.9,85.28571429,87.57142857,84,81.28571429,8,8,2
2018,33,1,22.6,20.9,20.87142857,21.58571429,6.5,107.2,142.7,149.7,73.85714286,85.28571429,87.57142857,84,6,8,4
2018,34,7,21.52857143,22.6,20.9,20.87142857,37.7,6.5,107.2,142.7,81.57142857,73.85714286,85.28571429,87.57142857,1,6,8
2018,35,7,21.92857143,21.52857143,22.6,20.9,65.5,37.7,6.5,107.2,81.28571429,81.57142857,73.85714286,85.28571429,7,1,8
2018,36,8,21.54285714,21.92857143,21.52857143,22.6,72.1,65.5,37.7,6.5,84,81.28571429,81.57142857,73.85714286,7,7,6
2018,37,4,21.51428571,21.54285714,21.92857143,21.52857143,70.8,72.1,65.5,37.7,82.28571429,84,81.28571429,81.57142857,8,7,1
2018,38,5,20.71428571,21.51428571,21.54285714,21.92857143,77.5,70.8,72.1,65.5,88,82.28571429,84,81.28571429,4,8,7
2018,39,6,22.02857143,20.71428571,21.51428571,21.54285714,52.4,77.5,70.8,72.1,82.28571429,88,82.28571429,84,5,4,7
2018,40,4,22.01428571,22.02857143,20.71428571,21.51428571,78.6,52.4,77.5,70.8,82.57142857,82.28571429,88,82.28571429,6,5,8
2018,41,2,21.78571429,22.01428571,22.02857143,20.71428571,108.2,78.6,52.4,77.5,82.71428571,82.57142857,82.28571429,88,4,6,4
2018,42,1,21.15714286,21.78571429,22.01428571,22.02857143,46.2,108.2,78.6,52.4,83.42857143,82.71428571,82.57142857,82.28571429,2,4,5
2018,43,4,21.41428571,21.15714286,21.78571429,22.01428571,40.1,46.2,108.2,78.6,83.85714286,83.42857143,82.71428571,82.57142857,1,2,6
2018,44,3,21.45714286,21.41428571,21.15714286,21.78571429,117.3,40.1,46.2,108.2,87,83.85714286,83.42857143,82.71428571,4,1,4
2018,45,3,20.85714286,21.45714286,21.41428571,21.15714286,69,117.3,40.1,46.2,88.14285714,87,83.85714286,83.42857143,3,4,2
2018,46,2,21.37142857,20.85714286,21.45714286,21.41428571,101,69,117.3,40.1,87,88.14285714,87,83.85714286,3,3,1
2018,47,2,21.34285714,21.37142857,20.85714286,21.45714286,75.6,101,69,117.3,87.57142857,87,88.14285714,87,2,3,4
2018,48,2,21.72857143,21.34285714,21.37142857,20.85714286,76,75.6,101,69,86.85714286,87.57142857,87,88.14285714,2,2,3
2018,49,1,21.12857143,21.72857143,21.34285714,21.37142857,56,76,75.6,101,86.57142857,86.85714286,87.57142857,87,2,2,3
2018,50,7,21.15714286,21.12857143,21.72857143,21.34285714,76.1,56,76,75.6,84.85714286,86.57142857,86.85714286,87.57142857,1,2,2
2018,51,2,21.54285714,21.15714286,21.12857143,21.72857143,90.8,76.1,56,76,84.28571429,84.85714286,86.57142857,86.85714286,7,1,2
2018,52,10,21.51428571,21.54285714,21.15714286,21.12857143,47.3,90.8,76.1,56,83.85714286,84.28571429,84.85714286,86.57142857,2,7,2
2019,1,12,21.94285714,21.51428571,21.54285714,21.15714286,44.1,47.3,90.8,76.1,82,83.85714286,84.28571429,84.85714286,10,2,1
2019,2,8,22.84285714,21.94285714,21.51428571,21.54285714,18.8,44.1,47.3,90.8,77.71428571,82,83.85714286,84.28571429,12,10,7
2019,3,9,20.65714286,22.84285714,21.94285714,21.51428571,51.2,18.8,44.1,47.3,85.71428571,77.71428571,82,83.85714286,8,12,2
2019,4,5,21.52857143,20.65714286,22.84285714,21.94285714,38.6,51.2,18.8,44.1,84.71428571,85.71428571,77.71428571,82,9,8,10
2019,5,10,22.61428571,21.52857143,20.65714286,22.84285714,32.1,38.6,51.2,18.8,81.57142857,84.71428571,85.71428571,77.71428571,5,9,12
2019,6,5,21.54285714,22.61428571,21.52857143,20.65714286,49.3,32.1,38.6,51.2,86.42857143,81.57142857,84.71428571,85.71428571,10,5,8
2019,7,9,21.81428571,21.54285714,22.61428571,21.52857143,80.5,49.3,32.1,38.6,87.42857143,86.42857143,81.57142857,84.71428571,5,10,9
2019,8,7,22.21428571,21.81428571,21.54285714,22.61428571,63.7,80.5,49.3,32.1,84,87.42857143,86.42857143,81.57142857,9,5,5
2019,9,6,21.44285714,22.21428571,21.81428571,21.54285714,116.5,63.7,80.5,49.3,88.85714286,84,87.42857143,86.42857143,7,9,10
2019,10,13,21.67142857,21.44285714,22.21428571,21.81428571,42.6,116.5,63.7,80.5,85.71428571,88.85714286,84,87.42857143,6,7,5
2019,11,18,22,21.67142857,21.44285714,22.21428571,65.2,42.6,116.5,63.7,85.57142857,85.71428571,88.85714286,84,13,6,9
2019,12,7,22.2,22,21.67142857,21.44285714,57.3,65.2,42.6,116.5,85.42857143,85.57142857,85.71428571,88.85714286,18,13,7
2019,13,15,21.67142857,22.2,22,21.67142857,59.9,57.3,65.2,42.6,87.57142857,85.42857143,85.57142857,85.71428571,7,18,6
2019,14,6,22.2,21.67142857,22.2,22,49.4,59.9,57.3,65.2,85.85714286,87.57142857,85.42857143,85.57142857,15,7,13
2019,15,9,21.34285714,22.2,21.67142857,22.2,95.7,49.4,59.9,57.3,88.85714286,85.85714286,87.57142857,85.42857143,6,15,18
2019,16,11,21.95714286,21.34285714,22.2,21.67142857,59.6,95.7,49.4,59.9,86,88.85714286,85.85714286,87.57142857,9,6,7
2019,17,10,21.5,21.95714286,21.34285714,22.2,93.5,59.6,95.7,49.4,88.42857143,86,88.85714286,85.85714286,11,9,15
2019,18,12,22.12857143,21.5,21.95714286,21.34285714,113.6,93.5,59.6,95.7,85.28571429,88.42857143,86,88.85714286,10,11,6
2019,19,18,22.37142857,22.12857143,21.5,21.95714286,103.1,113.6,93.5,59.6,82.57142857,85.28571429,88.42857143,86,12,10,9
2019,20,19,21.5,22.37142857,22.12857143,21.5,73.9,103.1,113.6,93.5,87.28571429,82.57142857,85.28571429,88.42857143,18,12,11
2019,21,11,21.14285714,21.5,22.37142857,22.12857143,140.9,73.9,103.1,113.6,88.42857143,87.28571429,82.57142857,85.28571429,19,18,10
2019,22,23,21.34285714,21.14285714,21.5,22.37142857,70.6,140.9,73.9,103.1,86.14285714,88.42857143,87.28571429,82.57142857,11,19,12
2019,23,20,20.88571429,21.34285714,21.14285714,21.5,69.1,70.6,140.9,73.9,88.14285714,86.14285714,88.42857143,87.28571429,23,11,18
2019,24,26,21.48571429,20.88571429,21.34285714,21.14285714,107.6,69.1,70.6,140.9,84.85714286,88.14285714,86.14285714,88.42857143,20,23,19
2019,25,15,21.35714286,21.48571429,20.88571429,21.34285714,116.4,107.6,69.1,70.6,87.71428571,84.85714286,88.14285714,86.14285714,26,20,11
2019,26,24,22.78571429,21.35714286,21.48571429,20.88571429,3,116.4,107.6,69.1,76,87.71428571,84.85714286,88.14285714,15,26,23
2019,27,20,22.07142857,22.78571429,21.35714286,21.48571429,95.2,3,116.4,107.6,84.42857143,76,87.71428571,84.85714286,24,15,20
2019,28,26,22.12857143,22.07142857,22.78571429,21.35714286,66.5,95.2,3,116.4,82.14285714,84.42857143,76,87.71428571,20,24,26
2019,29,34,21.41428571,22.12857143,22.07142857,22.78571429,98.7,66.5,95.2,3,83.71428571,82.14285714,84.42857143,76,26,20,15
2019,30,23,22.22857143,21.41428571,22.12857143,22.07142857,25,98.7,66.5,95.2,77.85714286,83.71428571,82.14285714,84.42857143,34,26,24
2019,31,37,21.28571429,22.22857143,21.41428571,22.12857143,152.7,25,98.7,66.5,84.42857143,77.85714286,83.71428571,82.14285714,23,34,20
2019,32,38,22.12857143,21.28571429,22.22857143,21.41428571,43.5,152.7,25,98.7,79.71428571,84.42857143,77.85714286,83.71428571,37,23,26
2019,33,38,22.67142857,22.12857143,21.28571429,22.22857143,21.3,43.5,152.7,25,78.14285714,79.71428571,84.42857143,77.85714286,38,37,34
2019,34,49,22.27142857,22.67142857,22.12857143,21.28571429,27.4,21.3,43.5,152.7,76.28571429,78.14285714,79.71428571,84.42857143,38,38,23
2019,35,57,22.95714286,22.27142857,22.67142857,22.12857143,15.9,27.4,21.3,43.5,75,76.28571429,78.14285714,79.71428571,49,38,37
2019,36,49,23.12857143,22.95714286,22.27142857,22.67142857,34.4,15.9,27.4,21.3,75.28571429,75,76.28571429,78.14285714,57,49,38
2019,37,62,22.74285714,23.12857143,22.95714286,22.27142857,27.5,34.4,15.9,27.4,77.85714286,75.28571429,75,76.28571429,49,57,38
2019,38,79,22.87142857,22.74285714,23.12857143,22.95714286,78.9,27.5,34.4,15.9,79.57142857,77.85714286,75.28571429,75,62,49,49
2019,39,48,21.32857143,22.87142857,22.74285714,23.12857143,103.8,78.9,27.5,34.4,86.57142857,79.57142857,77.85714286,75.28571429,79,62,57
2019,40,65,21.7,21.32857143,22.87142857,22.74285714,55.6,103.8,78.9,27.5,83.42857143,86.57142857,79.57142857,77.85714286,48,79,49
2019,41,49,21.17142857,21.7,21.32857143,22.87142857,63.5,55.6,103.8,78.9,85.28571429,83.42857143,86.57142857,79.57142857,65,48,62
2019,42,37,21.47142857,21.17142857,21.7,21.32857143,117.9,63.5,55.6,103.8,84.85714286,85.28571429,83.42857143,86.57142857,49,65,79
2019,43,54,21.08571429,21.47142857,21.17142857,21.7,98,117.9,63.5,55.6,87.14285714,84.85714286,85.28571429,83.42857143,37,49,48
2019,44,55,21.07142857,21.08571429,21.47142857,21.17142857,90.9,98,117.9,63.5,86.14285714,87.14285714,84.85714286,85.28571429,54,37,65
2019,45,81,21.5,21.07142857,21.08571429,21.47142857,83.9,90.9,98,117.9,84.28571429,86.14285714,87.14285714,84.85714286,55,54,49
2019,46,75,21.8,21.5,21.07142857,21.08571429,100.8,83.9,90.9,98,87.14285714,84.28571429,86.14285714,87.14285714,81,55,37
2019,47,83,20.95714286,21.8,21.5,21.07142857,131.3,100.8,83.9,90.9,88.28571429,87.14285714,84.28571429,86.14285714,75,81,54
2019,48,99,21.15714286,20.95714286,21.8,21.5,132.8,131.3,100.8,83.9,86.14285714,88.28571429,87.14285714,84.28571429,83,75,55
2019,49,105,21.88571429,21.15714286,20.95714286,21.8,44.2,132.8,131.3,100.8,83.14285714,86.14285714,88.28571429,87.14285714,99,83,81
2019,50,103,21.28571429,21.88571429,21.15714286,20.95714286,20.5,44.2,132.8,131.3,84.57142857,83.14285714,86.14285714,88.28571429,105,99,75
2019,51,146,21.18571429,21.28571429,21.88571429,21.15714286,52.5,20.5,44.2,132.8,86.14285714,84.57142857,83.14285714,86.14285714,103,105,83
2019,52,170,21.77142857,21.18571429,21.28571429,21.88571429,94.3,52.5,20.5,44.2,85.85714286,86.14285714,84.57142857,83.14285714,146,103,99
2020,1,192,22.05714286,21.77142857,21.18571429,21.28571429,93.9,94.3,52.5,20.5,85.57142857,85.85714286,86.14285714,84.57142857,170,146,105
2020,2,219,21.81428571,22.05714286,21.77142857,21.18571429,93.7,93.9,94.3,52.5,84,85.57142857,85.85714286,86.14285714,192,170,103
2020,3,288,22.44285714,21.81428571,22.05714286,21.77142857,3.7,93.7,93.9,94.3,76.57142857,84,85.57142857,85.85714286,219,192,146
2020,4,317,23.55714286,22.44285714,21.81428571,22.05714286,22,3.7,93.7,93.9,75.14285714,76.57142857,84,85.57142857,288,219,170
2020,5,380,21.5,23.55714286,22.44285714,21.81428571,57.1,22,3.7,93.7,86.14285714,75.14285714,76.57142857,84,317,288,192
2020,6,360,21.8,21.5,23.55714286,22.44285714,15.8,57.1,22,3.7,82.57142857,86.14285714,75.14285714,76.57142857,380,317,219
2020,7,359,22.61428571,21.8,21.5,23.55714286,8.6,15.8,57.1,22,78.42857143,82.57142857,86.14285714,75.14285714,360,380,288
2020,8,365,23.15714286,22.61428571,21.8,21.5,3.9,8.6,15.8,57.1,77.42857143,78.42857143,82.57142857,86.14285714,359,360,317
2020,9,314,22.87142857,23.15714286,22.61428571,21.8,25.6,3.9,8.6,15.8,80.85714286,77.42857143,78.42857143,82.57142857,365,359,380
2020,10,381,22.11428571,22.87142857,23.15714286,22.61428571,71.4,25.6,3.9,8.6,85.42857143,80.85714286,77.42857143,78.42857143,314,365,360
2020,11,338,22.87142857,22.11428571,22.87142857,23.15714286,34.2,71.4,25.6,3.9,80.71428571,85.42857143,80.85714286,77.42857143,381,314,359
2020,12,231,22.22857143,22.87142857,22.11428571,22.87142857,70.3,34.2,71.4,25.6,85,80.71428571,85.42857143,80.85714286,338,381,365
2020,13,213,22.02857143,22.22857143,22.87142857,22.11428571,22.8,70.3,34.2,71.4,81.85714286,85,80.71428571,85.42857143,231,338,314
2020,14,232,22.15714286,22.02857143,22.22857143,22.87142857,31.8,22.8,70.3,34.2,84,81.85714286,85,80.71428571,213,231,381
2020,15,171,21.88571429,22.15714286,22.02857143,22.22857143,68,31.8,22.8,70.3,86,84,81.85714286,85,232,213,338
2020,16,151,21.92857143,21.88571429,22.15714286,22.02857143,114.3,68,31.8,22.8,90.28571429,86,84,81.85714286,171,232,231
2020,17,177,21.37142857,21.92857143,21.88571429,22.15714286,61.5,114.3,68,31.8,86.42857143,90.28571429,86,84,151,171,213
2020,18,142,21.78571429,21.37142857,21.92857143,21.88571429,42,61.5,114.3,68,85.85714286,86.42857143,90.28571429,86,177,151,232
2020,19,125,21.77142857,21.78571429,21.37142857,21.92857143,109.1,42,61.5,114.3,87.28571429,85.85714286,86.42857143,90.28571429,142,177,171
2020,20,131,22.08571429,21.77142857,21.78571429,21.37142857,82.3,109.1,42,61.5,86.42857143,87.28571429,85.85714286,86.42857143,125,142,151
2020,21,135,22.01428571,22.08571429,21.77142857,21.78571429,79.2,82.3,109.1,42,85.71428571,86.42857143,87.28571429,85.85714286,131,125,177
2020,22,87,21.9,22.01428571,22.08571429,21.77142857,115,79.2,82.3,109.1,88.42857143,85.71428571,86.42857143,87.28571429,135,131,142
2020,23,109,21,21.9,22.01428571,22.08571429,74.9,115,79.2,82.3,88.71428571,88.42857143,85.71428571,86.42857143,87,135,125
2020,24,83,21.14285714,21,21.9,22.01428571,69.7,74.9,115,79.2,86.85714286,88.71428571,88.42857143,85.71428571,109,87,131
2020,25,96,21.32857143,21.14285714,21,21.9,45.7,69.7,74.9,115,84.57142857,86.85714286,88.71428571,88.42857143,83,109,135
2020,26,77,21.31428571,21.32857143,21.14285714,21,149.6,45.7,69.7,74.9,87,84.57142857,86.85714286,88.71428571,96,83,87
2020,27,82,21.21428571,21.31428571,21.32857143,21.14285714,164.8,149.6,45.7,69.7,88.85714286,87,84.57142857,86.85714286,77,96,109
2020,28,56,20.65714286,21.21428571,21.31428571,21.32857143,91.6,164.8,149.6,45.7,89.28571429,88.85714286,87,84.57142857,82,77,83
2020,29,60,20.57142857,20.65714286,21.21428571,21.31428571,83.4,91.6,164.8,149.6,87.85714286,89.28571429,88.85714286,87,56,82,96
2020,30,70,21.74285714,20.57142857,20.65714286,21.21428571,50.8,83.4,91.6,164.8,80.14285714,87.85714286,89.28571429,88.85714286,60,56,77
2020,31,58,20.7,21.74285714,20.57142857,20.65714286,72.6,50.8,83.4,91.6,88.42857143,80.14285714,87.85714286,89.28571429,70,60,82
2020,32,67,22,20.7,21.74285714,20.57142857,68.9,72.6,50.8,83.4,81.28571429,88.42857143,80.14285714,87.85714286,58,70,56
2020,33,60,22.4,22,20.7,21.74285714,12.9,68.9,72.6,50.8,76.71428571,81.28571429,88.42857143,80.14285714,67,58,60
2020,34,61,21.6,22.4,22,20.7,175.8,12.9,68.9,72.6,88.57142857,76.71428571,81.28571429,88.42857143,60,67,70
2020,35,64,21.25714286,21.6,22.4,22,71,175.8,12.9,68.9,86.57142857,88.57142857,76.71428571,81.28571429,61,60,58
